order_id,customer_id,product_id,quantity,total_amount,order_date
2970,700,167,9,902.21,2023-05-04 17:00:00
2971,881,256,7,1592.38,2023-05-04 18:00:00
2972,259,393,2,1604.55,2023-05-04 19:00:00
2973,886,103,2,1949.1,2023-05-04 20:00:00
2974,567,360,4,1125.41,2023-05-04 21:00:00
2975,136,352,9,1050.87,2023-05-04 22:00:00
2976,733,275,9,1626.13,2023-05-04 23:00:00
2977,317,98,9,1371.41,2023-05-05 00:00:00
2978,196,37,3,1590.91,2023-05-05 01:00:00
2979,294,125,6,1606.16,2023-05-05 02:00:00
2980,36,72,2,627.11,2023-05-05 03:00:00
2981,270,382,3,552.94,2023-05-05 04:00:00
2982,474,353,3,1714.22,2023-05-05 05:00:00
2983,778,414,2,1142.25,2023-05-05 06:00:00
2984,334,149,5,1486.63,2023-05-05 07:00:00
2985,293,24,6,288.15,2023-05-05 08:00:00
2986,876,329,9,922.62,2023-05-05 09:00:00
2987,810,339,9,1104.98,2023-05-05 10:00:00
2988,392,304,2,976.55,2023-05-05 11:00:00
2989,924,436,8,1094.45,2023-05-05 12:00:00
2990,755,388,7,1803.66,2023-05-05 13:00:00
2991,401,29,2,738.44,2023-05-05 14:00:00
2992,53,116,5,1194.66,2023-05-05 15:00:00
2993,231,431,8,1943.6,2023-05-05 16:00:00
2994,41,125,3,730.99,2023-05-05 17:00:00
2995,889,166,4,1852.01,2023-05-05 18:00:00
2996,511,256,2,1756.35,2023-05-05 19:00:00
2997,385,23,6,1610.6,2023-05-05 20:00:00
2998,912,428,6,1757.47,2023-05-05 21:00:00
2999,789,402,9,1102.57,2023-05-05 22:00:00
3000,400,254,3,1249.44,2023-05-05 23:00:00
3001,731,146,4,177.75,2023-05-06 00:00:00
3002,987,144,9,351.96,2023-05-06 01:00:00
3003,772,420,1,895.6,2023-05-06 02:00:00
3004,139,179,1,818.87,2023-05-06 03:00:00
3005,31,188,8,1027.22,2023-05-06 04:00:00
3006,643,16,4,1163.67,2023-05-06 05:00:00
3007,364,320,4,1460.85,2023-05-06 06:00:00
3008,327,244,3,1824.07,2023-05-06 07:00:00
3009,168,358,3,1189.64,2023-05-06 08:00:00
3010,902,224,1,516.91,2023-05-06 09:00:00
3011,259,219,6,345.13,2023-05-06 10:00:00
3012,58,236,3,1928.06,2023-05-06 11:00:00
3013,115,207,3,1351.56,2023-05-06 12:00:00
3014,977,244,6,831.68,2023-05-06 13:00:00
3015,249,146,9,169.8,2023-05-06 14:00:00
3016,248,185,4,358.87,2023-05-06 15:00:00
3017,53,489,7,747.69,2023-05-06 16:00:00
3018,172,81,6,20.56,2023-05-06 17:00:00
3019,446,436,6,1680.82,2023-05-06 18:00:00
3020,282,82,3,1893.15,2023-05-06 19:00:00
3021,7,401,1,752.16,2023-05-06 20:00:00
3022,471,444,7,1712.09,2023-05-06 21:00:00
3023,55,377,5,1499.96,2023-05-06 22:00:00
3024,818,59,5,1030.77,2023-05-06 23:00:00
3025,469,174,8,1308.46,2023-05-07 00:00:00
3026,695,200,9,668.7,2023-05-07 01:00:00
3027,633,18,5,576.35,2023-05-07 02:00:00
3028,491,223,6,136.52,2023-05-07 03:00:00
3029,141,335,8,1327.41,2023-05-07 04:00:00
3030,222,251,5,1622.64,2023-05-07 05:00:00
3031,267,100,2,178.9,2023-05-07 06:00:00
3032,121,81,3,1725.33,2023-05-07 07:00:00
3033,588,411,6,608.79,2023-05-07 08:00:00
3034,25,474,1,635.85,2023-05-07 09:00:00
3035,952,180,4,1323.42,2023-05-07 10:00:00
3036,382,324,6,1040.56,2023-05-07 11:00:00
3037,120,484,7,1179.52,2023-05-07 12:00:00
3038,264,42,6,1371.26,2023-05-07 13:00:00
3039,76,292,4,1211.63,2023-05-07 14:00:00
3040,80,451,2,802.93,2023-05-07 15:00:00
3041,142,241,4,1099.18,2023-05-07 16:00:00
3042,45,238,4,38.11,2023-05-07 17:00:00
3043,498,178,7,1234.84,2023-05-07 18:00:00
3044,317,384,5,1760.63,2023-05-07 19:00:00
3045,549,220,4,1332.25,2023-05-07 20:00:00
3046,428,472,2,1376.78,2023-05-07 21:00:00
3047,647,441,9,302.3,2023-05-07 22:00:00
3048,10,334,1,835.92,2023-05-07 23:00:00
3049,915,184,8,1083.67,2023-05-08 00:00:00
3050,768,103,2,393.51,2023-05-08 01:00:00
3051,916,151,2,1177.3,2023-05-08 02:00:00
3052,917,467,5,704.02,2023-05-08 03:00:00
3053,440,107,7,1129.53,2023-05-08 04:00:00
3054,655,176,1,321.33,2023-05-08 05:00:00
3055,469,199,1,458.6,2023-05-08 06:00:00
3056,30,495,7,184.13,2023-05-08 07:00:00
3057,695,449,8,1866.22,2023-05-08 08:00:00
3058,267,45,3,1776.91,2023-05-08 09:00:00
3059,896,295,8,813.8,2023-05-08 10:00:00
3060,194,399,1,722.62,2023-05-08 11:00:00
3061,646,261,3,1753.64,2023-05-08 12:00:00
3062,593,313,1,1202.61,2023-05-08 13:00:00
3063,569,328,4,581.16,2023-05-08 14:00:00
3064,976,490,4,1732.43,2023-05-08 15:00:00
3065,606,18,8,1423.5,2023-05-08 16:00:00
3066,232,393,6,1060.04,2023-05-08 17:00:00
3067,495,86,2,311.99,2023-05-08 18:00:00
3068,879,261,5,1429.16,2023-05-08 19:00:00
3069,857,233,4,348.45,2023-05-08 20:00:00
3070,162,289,6,833.47,2023-05-08 21:00:00
3071,390,195,1,165.82,2023-05-08 22:00:00
3072,716,357,8,100.42,2023-05-08 23:00:00
3073,653,306,3,1998.85,2023-05-09 00:00:00
3074,279,354,9,1527.16,2023-05-09 01:00:00
3075,514,410,8,1794.38,2023-05-09 02:00:00
3076,579,237,2,627.69,2023-05-09 03:00:00
3077,255,274,8,213.58,2023-05-09 04:00:00
3078,356,112,8,926.84,2023-05-09 05:00:00
3079,42,116,8,294.66,2023-05-09 06:00:00
3080,615,84,8,1216.82,2023-05-09 07:00:00
3081,828,274,7,1720.74,2023-05-09 08:00:00
3082,743,161,4,240.76,2023-05-09 09:00:00
3083,215,182,4,75.22,2023-05-09 10:00:00
3084,878,424,2,1811.32,2023-05-09 11:00:00
3085,408,471,5,1140.66,2023-05-09 12:00:00
3086,474,57,1,224.65,2023-05-09 13:00:00
3087,54,301,6,1092.25,2023-05-09 14:00:00
3088,233,99,6,1182.13,2023-05-09 15:00:00
3089,957,415,1,924.79,2023-05-09 16:00:00
3090,894,45,1,351.77,2023-05-09 17:00:00
3091,879,207,9,310.97,2023-05-09 18:00:00
3092,106,272,1,294.59,2023-05-09 19:00:00
3093,186,86,7,1833.75,2023-05-09 20:00:00
3094,469,158,4,654.36,2023-05-09 21:00:00
3095,614,489,9,790.54,2023-05-09 22:00:00
3096,41,6,4,922.55,2023-05-09 23:00:00
3097,891,340,3,1808.13,2023-05-10 00:00:00
3098,325,285,7,223.04,2023-05-10 01:00:00
3099,918,272,5,1672.45,2023-05-10 02:00:00
3100,98,163,6,936.17,2023-05-10 03:00:00
3101,234,146,4,1474.76,2023-05-10 04:00:00
3102,173,448,9,1721.07,2023-05-10 05:00:00
3103,964,412,6,1165.15,2023-05-10 06:00:00
3104,954,111,9,381.22,2023-05-10 07:00:00
3105,855,396,7,872.3,2023-05-10 08:00:00
3106,798,433,4,116.94,2023-05-10 09:00:00
3107,111,140,7,687.1,2023-05-10 10:00:00
3108,736,347,7,584.75,2023-05-10 11:00:00
3109,793,83,7,144.02,2023-05-10 12:00:00
3110,527,96,3,1579.12,2023-05-10 13:00:00
3111,812,355,8,1302.9,2023-05-10 14:00:00
3112,954,251,9,1222.14,2023-05-10 15:00:00
3113,659,277,4,1385.07,2023-05-10 16:00:00
3114,910,275,8,133.31,2023-05-10 17:00:00
3115,643,456,4,820.38,2023-05-10 18:00:00
3116,243,363,3,1418.23,2023-05-10 19:00:00
3117,800,268,8,1116.76,2023-05-10 20:00:00
3118,456,403,1,1511.67,2023-05-10 21:00:00
3119,999,284,1,903.7,2023-05-10 22:00:00
3120,700,17,8,435.98,2023-05-10 23:00:00
3121,799,32,3,363.96,2023-05-11 00:00:00
3122,771,394,9,861.84,2023-05-11 01:00:00
3123,41,230,5,568.42,2023-05-11 02:00:00
3124,782,175,9,727.21,2023-05-11 03:00:00
3125,376,269,7,1199.22,2023-05-11 04:00:00
3126,961,407,4,724.62,2023-05-11 05:00:00
3127,579,175,4,1146.64,2023-05-11 06:00:00
3128,312,115,2,96.07,2023-05-11 07:00:00
3129,252,150,3,1629.39,2023-05-11 08:00:00
3130,55,135,5,878.43,2023-05-11 09:00:00
3131,951,219,1,1769.19,2023-05-11 10:00:00
3132,344,48,1,1009.6,2023-05-11 11:00:00
3133,251,412,1,1255.11,2023-05-11 12:00:00
3134,959,399,2,505.91,2023-05-11 13:00:00
3135,417,212,3,730.34,2023-05-11 14:00:00
3136,181,306,6,678.8,2023-05-11 15:00:00
3137,961,64,5,527.96,2023-05-11 16:00:00
3138,995,137,7,667.75,2023-05-11 17:00:00
3139,621,133,3,390.52,2023-05-11 18:00:00
3140,216,236,6,628.05,2023-05-11 19:00:00
3141,793,368,5,1032.42,2023-05-11 20:00:00
3142,116,392,7,700.37,2023-05-11 21:00:00
3143,219,426,8,1051.63,2023-05-11 22:00:00
3144,417,82,3,208.95,2023-05-11 23:00:00
3145,990,209,1,404.24,2023-05-12 00:00:00
3146,705,198,2,523.85,2023-05-12 01:00:00
3147,981,198,1,29.91,2023-05-12 02:00:00
3148,179,383,5,238.77,2023-05-12 03:00:00
3149,244,324,3,1659.84,2023-05-12 04:00:00
3150,282,430,3,453.18,2023-05-12 05:00:00
3151,396,267,3,242.85,2023-05-12 06:00:00
3152,181,129,3,1216.68,2023-05-12 07:00:00
3153,366,365,1,1934.86,2023-05-12 08:00:00
3154,408,406,8,682.24,2023-05-12 09:00:00
3155,310,422,5,1315.43,2023-05-12 10:00:00
3156,96,495,6,329.3,2023-05-12 11:00:00
3157,563,495,8,1887.11,2023-05-12 12:00:00
3158,627,278,8,1812.91,2023-05-12 13:00:00
3159,798,56,3,1685.44,2023-05-12 14:00:00
3160,445,123,8,1445.01,2023-05-12 15:00:00
3161,820,5,2,615.63,2023-05-12 16:00:00
3162,928,451,7,1664.39,2023-05-12 17:00:00
3163,694,459,3,546.1,2023-05-12 18:00:00
3164,740,173,2,1181.99,2023-05-12 19:00:00
3165,348,216,6,251.35,2023-05-12 20:00:00
3166,695,408,6,43.11,2023-05-12 21:00:00
3167,782,408,1,832.36,2023-05-12 22:00:00
3168,373,312,4,1079.51,2023-05-12 23:00:00
3169,586,277,9,1914.77,2023-05-13 00:00:00
3170,361,279,6,144.88,2023-05-13 01:00:00
3171,152,465,1,134.16,2023-05-13 02:00:00
3172,466,58,3,698.84,2023-05-13 03:00:00
3173,124,149,3,626.77,2023-05-13 04:00:00
3174,538,115,1,1632.42,2023-05-13 05:00:00
3175,200,139,6,721.2,2023-05-13 06:00:00
3176,55,39,3,1831.29,2023-05-13 07:00:00
3177,43,163,7,1701.76,2023-05-13 08:00:00
3178,35,222,7,643.79,2023-05-13 09:00:00
3179,970,276,8,327.7,2023-05-13 10:00:00
3180,796,146,1,1715.89,2023-05-13 11:00:00
3181,683,141,9,1417.26,2023-05-13 12:00:00
3182,740,137,1,1886.04,2023-05-13 13:00:00
3183,475,101,5,790.29,2023-05-13 14:00:00
3184,976,79,4,256.59,2023-05-13 15:00:00
3185,936,495,5,1900.09,2023-05-13 16:00:00
3186,1,270,8,1387.29,2023-05-13 17:00:00
3187,967,45,1,968.56,2023-05-13 18:00:00
3188,12,22,3,512.56,2023-05-13 19:00:00
3189,281,232,6,1809.64,2023-05-13 20:00:00
3190,427,256,9,1582.82,2023-05-13 21:00:00
3191,587,61,7,749.55,2023-05-13 22:00:00
3192,779,351,8,971.49,2023-05-13 23:00:00
3193,906,289,8,1053.37,2023-05-14 00:00:00
3194,470,294,5,1001.29,2023-05-14 01:00:00
3195,797,248,1,715.48,2023-05-14 02:00:00
3196,249,231,8,636.33,2023-05-14 03:00:00
3197,764,324,6,399.17,2023-05-14 04:00:00
3198,487,257,6,1092.29,2023-05-14 05:00:00
3199,654,443,3,1146.15,2023-05-14 06:00:00
3200,887,355,3,1032.51,2023-05-14 07:00:00
3201,671,170,1,1734.83,2023-05-14 08:00:00
3202,81,87,6,1103.1,2023-05-14 09:00:00
3203,169,478,7,236.85,2023-05-14 10:00:00
3204,338,267,9,913.63,2023-05-14 11:00:00
3205,611,343,8,1754.11,2023-05-14 12:00:00
3206,508,495,6,149.05,2023-05-14 13:00:00
3207,454,429,7,424.08,2023-05-14 14:00:00
3208,450,103,9,1940.55,2023-05-14 15:00:00
3209,604,472,6,444.47,2023-05-14 16:00:00
3210,310,466,9,897.82,2023-05-14 17:00:00
3211,642,203,7,1139.54,2023-05-14 18:00:00
3212,349,426,6,1064.99,2023-05-14 19:00:00
3213,119,342,8,1713.91,2023-05-14 20:00:00
3214,635,135,3,79.83,2023-05-14 21:00:00
3215,606,293,9,1056.61,2023-05-14 22:00:00
3216,935,483,4,545.37,2023-05-14 23:00:00
3217,431,436,3,703.3,2023-05-15 00:00:00
3218,278,117,6,167.42,2023-05-15 01:00:00
3219,172,278,7,724.37,2023-05-15 02:00:00
3220,45,134,3,1184.74,2023-05-15 03:00:00
3221,336,359,5,894.5,2023-05-15 04:00:00
3222,867,384,7,115.2,2023-05-15 05:00:00
3223,134,294,8,53.16,2023-05-15 06:00:00
3224,700,51,7,1660.26,2023-05-15 07:00:00
3225,611,152,3,1800.61,2023-05-15 08:00:00
3226,609,322,2,681.48,2023-05-15 09:00:00
3227,812,363,6,727.88,2023-05-15 10:00:00
3228,661,378,6,608.4,2023-05-15 11:00:00
3229,568,202,4,230.61,2023-05-15 12:00:00
3230,301,295,4,1334.47,2023-05-15 13:00:00
3231,506,440,2,1140.01,2023-05-15 14:00:00
3232,248,345,7,1913.55,2023-05-15 15:00:00
3233,610,154,5,1903.77,2023-05-15 16:00:00
3234,353,161,5,1420.25,2023-05-15 17:00:00
3235,780,341,2,544.91,2023-05-15 18:00:00
3236,405,242,4,1484.91,2023-05-15 19:00:00
3237,214,16,6,1124.0,2023-05-15 20:00:00
3238,889,355,5,1080.83,2023-05-15 21:00:00
3239,361,265,7,1361.17,2023-05-15 22:00:00
3240,621,151,6,1191.5,2023-05-15 23:00:00
3241,792,345,6,1846.4,2023-05-16 00:00:00
3242,104,24,5,799.5,2023-05-16 01:00:00
3243,495,368,9,1080.03,2023-05-16 02:00:00
3244,287,359,1,62.95,2023-05-16 03:00:00
3245,258,484,4,983.13,2023-05-16 04:00:00
3246,46,121,5,696.67,2023-05-16 05:00:00
3247,869,51,8,141.73,2023-05-16 06:00:00
3248,284,473,7,1864.89,2023-05-16 07:00:00
3249,434,392,6,1855.39,2023-05-16 08:00:00
3250,945,295,6,1141.08,2023-05-16 09:00:00
3251,305,59,6,1895.1,2023-05-16 10:00:00
3252,528,39,9,1028.07,2023-05-16 11:00:00
3253,486,242,4,1226.34,2023-05-16 12:00:00
3254,938,72,7,1955.75,2023-05-16 13:00:00
3255,537,263,6,1158.07,2023-05-16 14:00:00
3256,359,213,3,1589.72,2023-05-16 15:00:00
3257,984,239,3,1218.38,2023-05-16 16:00:00
3258,280,174,1,624.46,2023-05-16 17:00:00
3259,552,421,7,515.82,2023-05-16 18:00:00
3260,533,28,5,1706.81,2023-05-16 19:00:00
3261,847,281,9,934.71,2023-05-16 20:00:00
3262,718,388,4,1705.3,2023-05-16 21:00:00
3263,463,376,9,1559.08,2023-05-16 22:00:00
3264,781,163,8,1492.74,2023-05-16 23:00:00
3265,741,104,1,262.88,2023-05-17 00:00:00
3266,743,184,7,401.14,2023-05-17 01:00:00
3267,734,139,8,1486.51,2023-05-17 02:00:00
3268,982,341,9,1487.8,2023-05-17 03:00:00
3269,445,317,1,684.34,2023-05-17 04:00:00
3270,267,299,3,681.72,2023-05-17 05:00:00
3271,175,156,9,1289.97,2023-05-17 06:00:00
3272,844,336,6,419.03,2023-05-17 07:00:00
3273,475,470,8,1639.06,2023-05-17 08:00:00
3274,305,133,9,1520.64,2023-05-17 09:00:00
3275,965,122,8,1960.47,2023-05-17 10:00:00
3276,311,491,9,88.33,2023-05-17 11:00:00
3277,43,246,6,535.51,2023-05-17 12:00:00
3278,453,427,6,1230.29,2023-05-17 13:00:00
3279,947,214,4,84.1,2023-05-17 14:00:00
3280,756,252,6,1400.84,2023-05-17 15:00:00
3281,9,235,7,333.85,2023-05-17 16:00:00
3282,768,357,8,1854.28,2023-05-17 17:00:00
3283,582,382,8,340.18,2023-05-17 18:00:00
3284,697,456,1,886.02,2023-05-17 19:00:00
3285,44,249,7,941.67,2023-05-17 20:00:00
3286,271,336,7,1723.58,2023-05-17 21:00:00
3287,92,214,8,1156.7,2023-05-17 22:00:00
3288,13,234,2,1473.72,2023-05-17 23:00:00
3289,636,299,6,790.83,2023-05-18 00:00:00
3290,109,483,8,353.7,2023-05-18 01:00:00
3291,970,482,6,1101.71,2023-05-18 02:00:00
3292,881,281,5,173.58,2023-05-18 03:00:00
3293,840,259,4,1185.12,2023-05-18 04:00:00
3294,595,423,3,1775.38,2023-05-18 05:00:00
3295,812,242,6,283.11,2023-05-18 06:00:00
3296,881,31,6,1130.86,2023-05-18 07:00:00
3297,516,137,8,650.29,2023-05-18 08:00:00
3298,565,495,1,1383.68,2023-05-18 09:00:00
3299,466,437,1,775.09,2023-05-18 10:00:00
3300,63,283,1,392.1,2023-05-18 11:00:00
3301,764,302,4,1326.28,2023-05-18 12:00:00
3302,90,221,6,1620.18,2023-05-18 13:00:00
3303,485,401,7,953.86,2023-05-18 14:00:00
3304,285,434,6,796.48,2023-05-18 15:00:00
3305,194,91,3,1037.72,2023-05-18 16:00:00
3306,292,157,6,1246.75,2023-05-18 17:00:00
3307,753,135,6,990.85,2023-05-18 18:00:00
3308,520,94,8,862.98,2023-05-18 19:00:00
3309,133,425,6,1573.38,2023-05-18 20:00:00
3310,946,357,1,1805.41,2023-05-18 21:00:00
3311,521,196,2,1639.49,2023-05-18 22:00:00
3312,972,293,4,933.78,2023-05-18 23:00:00
3313,374,457,3,383.6,2023-05-19 00:00:00
3314,800,346,7,493.81,2023-05-19 01:00:00
3315,931,170,3,931.09,2023-05-19 02:00:00
3316,19,331,8,1701.9,2023-05-19 03:00:00
3317,731,458,2,93.94,2023-05-19 04:00:00
3318,572,340,8,1041.84,2023-05-19 05:00:00
3319,462,91,3,1172.94,2023-05-19 06:00:00
3320,703,224,1,792.43,2023-05-19 07:00:00
3321,969,30,9,1073.4,2023-05-19 08:00:00
3322,324,263,7,1064.29,2023-05-19 09:00:00
3323,479,159,8,1660.87,2023-05-19 10:00:00
3324,355,291,1,834.39,2023-05-19 11:00:00
3325,658,163,9,1660.35,2023-05-19 12:00:00
3326,278,308,9,1323.06,2023-05-19 13:00:00
3327,583,457,9,1288.26,2023-05-19 14:00:00
3328,370,302,5,1548.47,2023-05-19 15:00:00
3329,341,264,4,1825.63,2023-05-19 16:00:00
3330,562,190,3,990.88,2023-05-19 17:00:00
3331,312,215,5,937.53,2023-05-19 18:00:00
3332,841,142,6,1675.03,2023-05-19 19:00:00
3333,804,369,4,52.0,2023-05-19 20:00:00
3334,864,125,7,872.0,2023-05-19 21:00:00
3335,11,425,1,607.87,2023-05-19 22:00:00
3336,914,228,9,510.31,2023-05-19 23:00:00
3337,661,56,1,893.95,2023-05-20 00:00:00
3338,533,386,2,1516.84,2023-05-20 01:00:00
3339,931,294,7,1490.16,2023-05-20 02:00:00
3340,231,320,9,1507.52,2023-05-20 03:00:00
3341,782,239,5,752.6,2023-05-20 04:00:00
3342,276,120,7,1132.73,2023-05-20 05:00:00
3343,923,444,4,829.23,2023-05-20 06:00:00
3344,564,69,5,668.12,2023-05-20 07:00:00
3345,828,391,3,171.26,2023-05-20 08:00:00
3346,25,244,8,418.64,2023-05-20 09:00:00
3347,915,430,2,536.99,2023-05-20 10:00:00
3348,652,208,6,1673.55,2023-05-20 11:00:00
3349,494,41,7,967.54,2023-05-20 12:00:00
3350,783,299,6,1443.95,2023-05-20 13:00:00
3351,193,331,2,683.65,2023-05-20 14:00:00
3352,967,233,6,777.19,2023-05-20 15:00:00
3353,363,41,7,441.9,2023-05-20 16:00:00
3354,383,110,5,352.47,2023-05-20 17:00:00
3355,908,350,7,1998.42,2023-05-20 18:00:00
3356,289,166,9,570.05,2023-05-20 19:00:00
3357,888,34,6,1740.08,2023-05-20 20:00:00
3358,800,418,5,1460.16,2023-05-20 21:00:00
3359,659,98,9,1174.11,2023-05-20 22:00:00
3360,531,384,1,107.23,2023-05-20 23:00:00
3361,199,406,6,1442.4,2023-05-21 00:00:00
3362,304,4,5,939.15,2023-05-21 01:00:00
3363,687,223,7,374.66,2023-05-21 02:00:00
3364,287,89,8,609.2,2023-05-21 03:00:00
3365,310,359,4,1083.35,2023-05-21 04:00:00
3366,379,377,3,292.7,2023-05-21 05:00:00
3367,891,293,2,1586.43,2023-05-21 06:00:00
3368,152,370,8,1441.63,2023-05-21 07:00:00
3369,729,199,9,1358.53,2023-05-21 08:00:00
3370,155,53,8,1355.19,2023-05-21 09:00:00
3371,320,490,8,37.99,2023-05-21 10:00:00
3372,785,237,6,955.13,2023-05-21 11:00:00
3373,366,341,6,1655.18,2023-05-21 12:00:00
3374,988,70,8,275.38,2023-05-21 13:00:00
3375,971,236,6,956.62,2023-05-21 14:00:00
3376,32,311,1,153.31,2023-05-21 15:00:00
3377,575,280,4,1468.08,2023-05-21 16:00:00
3378,171,17,8,457.47,2023-05-21 17:00:00
3379,564,199,5,1817.84,2023-05-21 18:00:00
3380,475,269,1,1253.32,2023-05-21 19:00:00
3381,908,349,4,645.43,2023-05-21 20:00:00
3382,201,345,7,1829.88,2023-05-21 21:00:00
3383,709,480,2,92.76,2023-05-21 22:00:00
3384,611,482,9,1090.9,2023-05-21 23:00:00
3385,559,116,1,1329.97,2023-05-22 00:00:00
3386,105,283,2,1285.66,2023-05-22 01:00:00
3387,430,84,5,1070.32,2023-05-22 02:00:00
3388,503,107,5,386.9,2023-05-22 03:00:00
3389,432,468,4,1260.68,2023-05-22 04:00:00
3390,773,251,2,260.77,2023-05-22 05:00:00
3391,745,122,7,328.68,2023-05-22 06:00:00
3392,55,66,4,1224.56,2023-05-22 07:00:00
3393,973,420,4,1790.75,2023-05-22 08:00:00
3394,657,51,3,949.08,2023-05-22 09:00:00
3395,860,63,1,1882.08,2023-05-22 10:00:00
3396,722,245,3,1467.97,2023-05-22 11:00:00
3397,883,500,4,682.96,2023-05-22 12:00:00
3398,66,453,6,113.5,2023-05-22 13:00:00
3399,283,294,1,460.84,2023-05-22 14:00:00
3400,80,249,1,710.98,2023-05-22 15:00:00
3401,406,474,7,1177.29,2023-05-22 16:00:00
3402,311,158,8,746.41,2023-05-22 17:00:00
3403,6,413,9,140.52,2023-05-22 18:00:00
3404,422,490,9,761.27,2023-05-22 19:00:00
3405,476,184,2,766.31,2023-05-22 20:00:00
3406,196,476,8,674.27,2023-05-22 21:00:00
3407,832,401,5,670.86,2023-05-22 22:00:00
3408,204,409,1,1742.02,2023-05-22 23:00:00
3409,470,378,2,1894.51,2023-05-23 00:00:00
3410,349,180,2,1652.56,2023-05-23 01:00:00
3411,37,382,5,1272.33,2023-05-23 02:00:00
3412,770,417,8,1362.51,2023-05-23 03:00:00
3413,633,230,7,1111.4,2023-05-23 04:00:00
3414,306,301,3,1000.1,2023-05-23 05:00:00
3415,187,77,2,612.08,2023-05-23 06:00:00
3416,348,51,5,35.78,2023-05-23 07:00:00
3417,217,439,5,592.88,2023-05-23 08:00:00
3418,550,397,7,737.14,2023-05-23 09:00:00
3419,92,466,2,1844.69,2023-05-23 10:00:00
3420,962,437,1,1729.21,2023-05-23 11:00:00
3421,4,493,1,417.9,2023-05-23 12:00:00
3422,890,389,8,344.47,2023-05-23 13:00:00
3423,311,283,8,1356.15,2023-05-23 14:00:00
3424,798,408,5,1505.31,2023-05-23 15:00:00
3425,750,222,9,61.98,2023-05-23 16:00:00
3426,803,459,3,1728.64,2023-05-23 17:00:00
3427,319,279,5,1335.06,2023-05-23 18:00:00
3428,610,182,6,1278.4,2023-05-23 19:00:00
3429,532,364,9,1190.07,2023-05-23 20:00:00
3430,687,387,1,721.16,2023-05-23 21:00:00
3431,692,150,9,1973.88,2023-05-23 22:00:00
3432,818,45,2,900.68,2023-05-23 23:00:00
3433,202,476,8,1026.95,2023-05-24 00:00:00
3434,388,13,1,573.98,2023-05-24 01:00:00
3435,116,308,5,537.0,2023-05-24 02:00:00
3436,463,438,8,681.02,2023-05-24 03:00:00
3437,208,455,8,700.49,2023-05-24 04:00:00
3438,391,48,2,644.54,2023-05-24 05:00:00
3439,195,129,4,1681.82,2023-05-24 06:00:00
3440,597,418,7,643.06,2023-05-24 07:00:00
3441,63,496,3,1697.17,2023-05-24 08:00:00
3442,745,187,6,376.71,2023-05-24 09:00:00
3443,944,206,6,492.96,2023-05-24 10:00:00
3444,496,384,5,1801.28,2023-05-24 11:00:00
3445,449,203,7,1857.76,2023-05-24 12:00:00
3446,6,148,5,948.31,2023-05-24 13:00:00
3447,296,426,6,1148.48,2023-05-24 14:00:00
3448,445,228,6,1765.97,2023-05-24 15:00:00
3449,745,93,5,577.23,2023-05-24 16:00:00
3450,596,163,2,1048.43,2023-05-24 17:00:00
3451,265,265,8,1837.47,2023-05-24 18:00:00
3452,440,339,2,254.39,2023-05-24 19:00:00
3453,25,255,6,346.36,2023-05-24 20:00:00
3454,400,483,9,239.67,2023-05-24 21:00:00
3455,241,337,6,1133.51,2023-05-24 22:00:00
3456,65,145,5,1279.48,2023-05-24 23:00:00
3457,318,323,1,1502.42,2023-05-25 00:00:00
3458,638,133,9,1448.51,2023-05-25 01:00:00
3459,224,45,2,1899.9,2023-05-25 02:00:00
3460,480,376,7,1056.9,2023-05-25 03:00:00
3461,655,432,7,1253.86,2023-05-25 04:00:00
3462,365,454,5,677.53,2023-05-25 05:00:00
3463,518,192,9,1849.66,2023-05-25 06:00:00
3464,111,258,2,1100.88,2023-05-25 07:00:00
3465,342,479,5,801.71,2023-05-25 08:00:00
3466,435,385,1,15.17,2023-05-25 09:00:00
3467,4,116,1,1886.73,2023-05-25 10:00:00
3468,71,375,1,1089.45,2023-05-25 11:00:00
3469,343,399,9,1524.17,2023-05-25 12:00:00
3470,92,77,9,1814.97,2023-05-25 13:00:00
3471,500,343,5,1249.52,2023-05-25 14:00:00
3472,237,187,4,1119.68,2023-05-25 15:00:00
3473,837,232,8,1595.33,2023-05-25 16:00:00
3474,88,88,8,575.94,2023-05-25 17:00:00
3475,610,56,1,1121.46,2023-05-25 18:00:00
3476,467,41,4,45.78,2023-05-25 19:00:00
3477,969,481,1,138.58,2023-05-25 20:00:00
3478,820,315,8,1962.4,2023-05-25 21:00:00
3479,974,166,3,1996.88,2023-05-25 22:00:00
3480,359,122,1,1378.05,2023-05-25 23:00:00
3481,666,242,5,205.09,2023-05-26 00:00:00
3482,455,380,2,543.72,2023-05-26 01:00:00
3483,23,280,8,1592.55,2023-05-26 02:00:00
3484,804,2,1,1365.92,2023-05-26 03:00:00
3485,922,15,8,1415.73,2023-05-26 04:00:00
3486,717,411,6,1514.8,2023-05-26 05:00:00
3487,938,322,3,1526.95,2023-05-26 06:00:00
3488,907,442,2,363.25,2023-05-26 07:00:00
3489,65,302,3,1228.37,2023-05-26 08:00:00
3490,140,447,5,1611.52,2023-05-26 09:00:00
3491,834,411,7,920.38,2023-05-26 10:00:00
3492,684,373,9,1042.08,2023-05-26 11:00:00
3493,34,478,6,1186.88,2023-05-26 12:00:00
3494,591,250,6,1130.57,2023-05-26 13:00:00
3495,95,109,2,896.94,2023-05-26 14:00:00
