date,produit,quantité,prix_unitaire,client_id
2023-03-21,Clavier,2,696.34,173
2023-05-02,Smartphone,1,531.87,397
2023-06-24,Imprimante,4,985.65,453
2023-03-29,Casque,2,1480.95,196
2023-02-10,Clavier,1,1234.9,178
2023-12-22,Casque,2,616.17,221
2023-02-07,Casque,4,1301.04,494
2023-12-21,Clavier,3,655.5,10
2023-09-09,Clavier,4,1372.61,142
2023-07-23,Casque,3,1054.28,81
2023-10-26,Smartphone,1,589.19,41
2023-02-26,Imprimante,4,201.44,434
2023-02-12,Smartphone,2,1477.61,374
2023-06-30,Écran,4,769.13,354
2023-05-23,Clavier,2,733.88,11
2023-04-07,Clavier,4,421.43,149
2023-01-11,Écran,4,1457.28,109
2023-03-15,Clavier,4,109.18,380
2023-03-20,Smartphone,2,650.09,117
2023-12-16,Smartphone,2,134.73,92
2023-09-16,Clavier,4,1446.53,245
2023-10-31,Clavier,3,1014.45,298
2023-04-07,Souris,4,192.21,408
2023-09-01,Ordinateur,2,106.22,388
2023-10-26,Imprimante,2,362.83,449
2023-07-03,Écran,4,161.96,300
2023-12-22,Écran,4,1071.71,125
2023-08-20,Ordinateur,2,773.64,375
2023-10-21,Souris,1,596.28,442
2023-12-11,Ordinateur,4,449.28,297
2023-09-10,Smartphone,1,96.3,17
2023-12-30,Smartphone,3,972.76,242
2023-10-11,Écran,2,1210.42,61
2023-02-08,Ordinateur,4,894.39,292
2023-09-27,Écran,4,1482.69,88
2023-03-19,Imprimante,2,1195.98,413
2023-09-13,Smartphone,2,735.57,427
2023-04-11,Smartphone,2,1340.98,445
2023-06-08,Smartphone,1,259.39,483
2023-09-15,Imprimante,4,381.11,130
2023-05-12,Smartphone,2,1105.59,52
2023-07-30,Imprimante,4,1170.75,235
2023-02-11,Souris,2,123.59,54
2023-12-22,Souris,2,1146.78,146
2023-04-01,Ordinateur,4,561.29,276
2023-07-10,Casque,1,1092.44,304
2023-08-06,Écran,2,1373.75,219
2023-08-08,Imprimante,3,855.94,386
2023-04-14,Smartphone,1,248.28,471
2023-11-24,Souris,1,1140.94,357
2023-02-25,Écran,2,951.12,235
2023-12-04,Casque,3,1436.7,65
2023-08-05,Souris,2,618.46,460
2023-03-09,Smartphone,2,505.61,45
2023-04-10,Casque,1,1030.07,202
2023-05-08,Clavier,3,755.57,10
2023-10-15,Imprimante,1,519.76,4
2023-07-01,Souris,1,549.21,265
2023-12-09,Smartphone,4,431.45,408
2023-08-05,Smartphone,2,674.32,115
2023-12-28,Écran,4,612.6,81
2023-02-15,Imprimante,3,357.7,66
2023-02-08,Casque,3,853.19,408
2023-09-18,Ordinateur,1,1442.91,447
2023-04-13,Imprimante,1,1284.16,370
2023-02-01,Souris,4,660.05,495
2023-09-24,Smartphone,2,648.34,440
2023-03-04,Ordinateur,4,1086.75,500
2023-06-13,Écran,3,878.39,391
2023-09-07,Casque,3,1225.36,164
2023-08-08,Casque,3,972.25,81
2023-04-29,Écran,2,720.18,37
2023-04-15,Ordinateur,3,1313.58,314
2023-09-14,Smartphone,4,1277.73,54
2023-03-12,Imprimante,4,589.28,363
2023-01-31,Casque,2,1333.73,296
2023-09-25,Clavier,3,778.65,196
2023-07-28,Ordinateur,2,1072.58,420
2023-02-24,Imprimante,2,125.65,302
2023-11-17,Ordinateur,2,148.0,356
2023-12-01,Casque,2,206.8,205
2023-12-31,Ordinateur,2,1204.46,478
2023-03-18,Clavier,3,598.16,322
2023-08-13,Clavier,4,1106.27,93
2023-09-11,Ordinateur,1,1162.21,391
2023-01-04,Clavier,3,537.57,450
2023-06-25,Ordinateur,2,1350.56,212
2023-07-06,Clavier,2,558.19,114
2023-05-07,Casque,3,645.63,22
2023-01-28,Écran,3,1382.24,313
2023-10-21,Clavier,2,1171.23,360
2023-09-07,Ordinateur,3,1155.88,101
2023-03-05,Ordinateur,4,229.09,437
2023-12-03,Souris,4,1306.02,29
2023-06-09,Casque,1,1412.08,405
2023-06-11,Écran,3,1152.05,14
2023-05-16,Écran,4,909.52,328
2023-01-31,Souris,4,411.09,2
2023-04-25,Imprimante,3,435.29,216
2023-10-22,Souris,4,1026.66,345
2023-06-21,Ordinateur,2,923.75,498
2023-04-20,Souris,1,1298.79,42
2023-04-15,Imprimante,3,1166.48,372
2023-11-09,Casque,4,106.26,435
2023-09-17,Écran,4,1413.76,284
2023-09-01,Ordinateur,2,1369.07,268
2023-01-31,Ordinateur,4,356.27,301
2023-09-06,Souris,2,1005.28,266
2023-06-05,Imprimante,1,1120.58,118
2023-12-25,Clavier,1,828.84,200
2023-08-07,Écran,1,1390.71,437
2023-09-02,Imprimante,1,37.72,53
2023-09-18,Imprimante,4,1314.06,286
2023-04-29,Souris,2,1060.74,87
2023-05-16,Ordinateur,3,352.66,16
2023-06-02,Imprimante,4,1187.53,493
2023-12-10,Imprimante,2,335.07,268
2023-04-02,Casque,4,297.08,38
2023-12-10,Casque,2,608.32,487
2023-08-27,Écran,3,1230.37,48
2023-12-26,Ordinateur,1,295.54,138
2023-04-08,Souris,3,1471.07,387
2023-04-14,Écran,1,339.57,164
2023-04-06,Écran,3,1240.23,446
2023-12-09,Souris,1,339.02,76
2023-04-27,Smartphone,2,1267.39,485
2023-08-25,Souris,4,116.19,306
2023-08-18,Imprimante,3,815.53,72
2023-12-04,Casque,3,566.39,147
2023-11-17,Casque,4,1120.38,27
2023-01-22,Ordinateur,2,123.91,1
2023-02-26,Smartphone,1,830.04,60
2023-03-28,Souris,2,1255.4,329
2023-12-12,Clavier,1,1399.59,381
2023-04-24,Casque,1,1233.77,425
2023-04-11,Smartphone,1,897.74,480
2023-01-25,Imprimante,3,653.81,194
2023-09-27,Écran,1,54.17,451
2023-03-18,Écran,1,1397.66,36
2023-03-06,Casque,4,422.17,483
2023-09-29,Ordinateur,1,886.79,243
2023-12-24,Clavier,1,1033.79,249
2023-04-10,Smartphone,3,471.38,7
2023-11-14,Écran,1,971.19,404
2023-02-01,Smartphone,3,1291.61,49
2023-10-18,Imprimante,2,1147.38,195
2023-03-10,Clavier,2,820.9,205
2023-12-16,Écran,1,1154.98,374
2023-04-12,Imprimante,4,677.28,493
2023-04-10,Souris,4,971.89,344
2023-10-23,Écran,4,1388.61,266
2023-12-30,Souris,4,1426.1,161
2023-11-07,Casque,2,1339.79,429
2023-11-13,Souris,3,306.84,77
2023-02-04,Smartphone,2,627.21,474
2023-06-03,Casque,2,647.61,485
2023-03-13,Imprimante,1,301.64,482
2023-12-11,Écran,3,153.22,98
2023-08-31,Souris,3,497.57,41
2023-08-15,Smartphone,3,1256.59,394
2023-07-17,Imprimante,4,1459.65,287
2023-06-09,Smartphone,1,526.11,160
2023-10-29,Ordinateur,4,840.47,396
2023-01-04,Casque,2,1414.2,276
2023-11-06,Casque,4,572.61,181
2023-02-15,Écran,3,731.17,138
2023-06-28,Écran,3,995.38,448
2023-04-20,Souris,4,1171.2,442
2023-09-12,Ordinateur,4,396.96,98
2023-11-12,Écran,4,1259.55,346
2023-10-18,Imprimante,1,1221.9,179
2023-12-10,Clavier,3,911.12,12
2023-06-22,Clavier,3,500.14,370
2023-11-05,Ordinateur,2,1261.31,259
2023-10-17,Écran,1,299.87,4
2023-01-22,Smartphone,1,506.76,166
2023-05-03,Clavier,4,263.71,264
2023-02-27,Souris,4,1289.75,84
2023-08-08,Clavier,4,251.57,305
2023-10-22,Ordinateur,4,1305.69,263
2023-08-11,Imprimante,3,173.95,44
2023-10-04,Imprimante,1,127.35,278
2023-01-13,Écran,3,1202.91,54
2023-04-22,Ordinateur,1,380.13,177
2023-04-22,Ordinateur,1,279.63,352
2023-07-04,Clavier,4,356.35,415
2023-01-02,Écran,1,1412.01,275
2023-08-03,Casque,3,682.13,275
2023-12-16,Smartphone,2,503.09,359
2023-12-28,Souris,4,356.53,331
2023-01-24,Écran,3,1201.93,80
2023-04-16,Imprimante,1,1315.43,190
2023-05-15,Imprimante,2,1052.54,184
2023-06-19,Casque,1,1054.68,446
2023-06-21,Smartphone,4,112.53,405
2023-12-12,Smartphone,3,1191.46,66
2023-02-20,Écran,4,585.37,381
2023-05-18,Écran,1,709.4,145
2023-07-10,Clavier,3,527.67,230
2023-12-04,Clavier,4,1335.04,293
2023-10-19,Souris,1,1280.72,121
2023-01-20,Imprimante,4,336.85,436
2023-04-19,Smartphone,4,601.22,312
2023-08-06,Souris,2,806.1,374
2023-06-15,Souris,2,598.25,302
2023-01-19,Smartphone,2,355.6,29
2023-04-15,Écran,2,235.64,289
2023-12-27,Smartphone,2,147.83,72
2023-08-06,Écran,1,1114.16,362
2023-12-30,Écran,2,339.56,426
2023-12-06,Souris,3,1409.03,235
2023-02-09,Casque,3,1303.48,288
2023-02-15,Clavier,3,831.33,285
2023-05-04,Imprimante,3,1366.83,64
2023-10-18,Imprimante,4,1476.07,182
2023-11-21,Smartphone,2,1348.75,232
2023-10-30,Smartphone,3,1285.45,144
2023-05-06,Imprimante,2,1357.66,445
2023-05-17,Imprimante,4,26.81,233
2023-07-04,Ordinateur,1,1079.8,17
2023-05-10,Clavier,4,1174.79,246
2023-05-20,Casque,3,1212.2,11
2023-12-28,Smartphone,1,95.62,494
2023-12-28,Casque,3,1024.27,263
2023-09-13,Casque,2,82.31,357
2023-07-17,Imprimante,3,1475.12,110
2023-09-29,Clavier,3,474.26,73
2023-10-25,Clavier,1,160.01,453
2023-10-19,Écran,3,1149.75,255
2023-09-19,Ordinateur,2,1452.52,441
2023-05-16,Souris,3,1413.33,223
2023-07-31,Imprimante,2,758.45,415
2023-01-03,Ordinateur,1,1215.52,68
2023-06-04,Casque,2,541.35,228
2023-01-10,Souris,2,1193.78,244
2023-01-11,Smartphone,1,1129.8,76
2023-01-16,Smartphone,2,121.47,313
2023-07-04,Imprimante,4,160.47,14
2023-12-10,Souris,4,15.68,106
2023-01-02,Imprimante,4,478.37,43
2023-06-23,Smartphone,2,880.56,386
2023-04-19,Souris,1,750.86,226
2023-06-14,Casque,3,1035.45,481
2023-02-21,Casque,1,745.52,82
2023-01-24,Imprimante,4,1435.59,40
2023-07-12,Clavier,3,753.08,250
2023-06-10,Souris,4,1049.18,261
2023-05-05,Ordinateur,4,175.63,149
2023-11-03,Écran,1,813.37,30
2023-01-07,Casque,4,155.06,441
2023-01-29,Imprimante,4,1396.42,288
2023-12-30,Souris,2,224.85,208
2023-03-26,Ordinateur,4,37.07,325
2023-02-16,Casque,1,122.55,246
2023-03-29,Smartphone,4,1093.85,113
2023-08-17,Casque,1,1227.15,189
2023-01-14,Souris,3,759.08,49
2023-09-20,Ordinateur,4,450.28,192
2023-08-24,Clavier,1,983.45,5
2023-06-19,Souris,1,1144.8,139
2023-09-27,Imprimante,4,1494.77,408
2023-03-09,Souris,3,1243.42,286
2023-01-05,Smartphone,2,471.41,101
2023-02-28,Écran,2,1263.04,336
2023-12-17,Smartphone,4,53.36,253
2023-07-02,Clavier,2,74.57,362
2023-11-22,Smartphone,2,1366.06,20
2023-05-11,Smartphone,3,618.58,215
2023-02-10,Smartphone,1,1084.08,301
2023-06-23,Ordinateur,3,131.54,201
2023-03-06,Ordinateur,4,439.31,142
2023-09-27,Souris,4,681.58,400
2023-05-16,Smartphone,2,612.25,172
2023-08-19,Clavier,3,203.41,490
2023-09-21,Souris,1,1392.9,368
2023-07-26,Imprimante,1,1068.88,396
2023-08-30,Écran,3,1458.26,154
2023-08-11,Souris,1,118.67,167
2023-02-05,Écran,4,707.29,350
2023-04-17,Clavier,4,106.96,130
2023-07-31,Casque,2,740.95,36
2023-03-03,Casque,1,1149.76,80
2023-06-08,Ordinateur,1,1410.05,60
2023-10-07,Casque,1,898.75,171
2023-04-13,Smartphone,2,767.46,290
2023-12-13,Écran,1,973.34,382
2023-06-23,Imprimante,1,58.91,417
2023-10-07,Souris,1,954.3,117
2023-06-02,Casque,2,391.88,58
2023-10-20,Ordinateur,2,1154.9,86
2023-11-02,Souris,3,1030.11,231
2023-04-24,Souris,1,154.12,392
2023-04-09,Ordinateur,1,1331.11,153
2023-12-04,Smartphone,3,1376.97,362
2023-04-23,Clavier,3,399.8,244
2023-08-30,Clavier,1,1091.66,376
2023-06-25,Ordinateur,4,53.58,115
2023-02-24,Imprimante,2,660.28,6
2023-07-23,Imprimante,4,1343.25,86
2023-04-09,Imprimante,2,132.18,24
2023-03-12,Casque,3,24.23,159
2023-10-27,Clavier,1,119.91,167
2023-08-07,Écran,1,128.11,38
2023-02-17,Clavier,3,1197.55,393
2023-06-06,Casque,3,1063.71,440
2023-12-23,Souris,2,1044.15,279
2023-04-22,Smartphone,4,33.24,258
2023-12-10,Casque,1,1162.3,297
2023-05-11,Smartphone,4,527.14,57
2023-11-01,Souris,2,697.72,415
2023-01-09,Smartphone,4,937.64,493
2023-07-28,Ordinateur,3,1215.03,181
2023-08-26,Souris,3,317.19,204
2023-11-17,Casque,1,38.73,284
2023-11-04,Ordinateur,1,568.66,257
2023-03-27,Souris,1,961.81,138
2023-03-28,Smartphone,1,743.09,238
2023-06-29,Imprimante,2,724.35,110
2023-05-04,Casque,4,453.73,379
2023-04-26,Casque,1,1163.26,262
2023-11-28,Smartphone,3,324.21,404
2023-06-23,Écran,4,21.5,323
2023-12-01,Imprimante,1,813.79,3
2023-10-18,Smartphone,3,62.71,20
2023-06-24,Imprimante,1,333.73,282
2023-04-05,Smartphone,4,964.04,370
2023-10-06,Ordinateur,1,120.48,199
2023-05-10,Casque,3,561.84,296
2023-08-20,Clavier,3,79.95,468
2023-07-12,Ordinateur,2,584.28,433
2023-05-11,Smartphone,4,1205.46,334
2023-06-15,Smartphone,2,905.93,57
2023-11-30,Clavier,4,542.54,104
2023-12-30,Casque,1,20.33,223
2023-07-31,Casque,4,1178.24,260
2023-05-19,Imprimante,4,1383.08,368
2023-04-30,Imprimante,3,1426.81,63
2023-02-07,Clavier,4,12.17,245
2023-01-07,Ordinateur,4,492.76,139
2023-01-22,Casque,2,257.37,83
2023-12-09,Smartphone,2,672.62,362
2023-06-03,Souris,4,35.82,99
2023-07-13,Écran,2,100.36,238
2023-01-04,Souris,2,874.44,336
2023-04-30,Imprimante,4,960.95,226
2023-08-24,Imprimante,4,97.13,172
2023-06-04,Ordinateur,4,861.2,310
2023-08-04,Clavier,4,1490.85,262
2023-07-31,Écran,3,999.48,129
2023-05-29,Souris,4,87.13,255
2023-01-22,Casque,3,668.38,334
2023-01-07,Clavier,1,1029.97,86
2023-07-28,Souris,1,393.1,234
2023-07-13,Écran,4,1322.16,308
2023-05-08,Smartphone,1,918.76,143
2023-08-13,Ordinateur,4,267.54,337
2023-04-01,Souris,4,199.37,344
2023-08-20,Écran,2,310.89,243
2023-12-23,Smartphone,1,1386.63,208
2023-04-16,Casque,3,1491.26,408
2023-04-20,Écran,1,273.84,72
2023-07-01,Écran,3,1488.85,114
2023-01-13,Casque,4,333.71,361
2023-04-23,Smartphone,3,603.0,481
2023-01-02,Imprimante,1,1230.35,27
2023-11-12,Casque,1,1230.86,366
2023-08-27,Ordinateur,4,967.8,385
2023-04-20,Imprimante,4,668.25,94
2023-12-01,Imprimante,1,1395.19,60
2023-11-21,Imprimante,1,242.67,334
2023-02-02,Smartphone,4,933.2,86
2023-02-01,Smartphone,1,779.98,14
2023-03-21,Smartphone,3,884.16,225
2023-05-14,Imprimante,4,625.87,26
2023-07-19,Clavier,4,804.32,237
2023-07-08,Casque,4,1050.29,267
2023-03-05,Clavier,4,1091.63,29
2023-09-21,Casque,3,1426.41,443
2023-03-10,Écran,4,653.07,401
2023-10-06,Ordinateur,2,985.83,81
2023-09-30,Imprimante,2,1021.83,72
2023-12-10,Clavier,3,736.01,47
2023-03-03,Clavier,2,1019.21,412
2023-11-29,Casque,2,208.87,75
2023-09-28,Ordinateur,4,389.5,231
2023-01-09,Écran,2,131.93,104
2023-12-07,Imprimante,3,1169.09,159
2023-02-16,Casque,2,338.33,32
2023-05-23,Ordinateur,4,122.62,25
2023-10-11,Souris,1,72.36,407
2023-06-10,Ordinateur,4,1441.56,218
2023-05-17,Casque,3,510.96,499
2023-05-31,Écran,2,251.54,362
2023-12-06,Écran,3,402.22,263
2023-05-23,Imprimante,2,15.1,359
2023-05-14,Imprimante,4,421.41,87
2023-10-18,Casque,3,1470.45,82
2023-01-20,Clavier,2,144.19,411
2023-08-14,Casque,4,627.55,341
2023-04-22,Clavier,1,415.71,7
2023-08-27,Clavier,1,1396.31,437
2023-04-22,Casque,3,803.04,85
2023-08-01,Écran,1,1450.46,483
2023-12-29,Smartphone,4,1124.52,265
2023-01-12,Souris,1,1336.93,298
2023-02-25,Souris,2,217.53,489
2023-07-27,Écran,1,142.47,169
2023-12-25,Ordinateur,3,1408.96,68
2023-11-13,Souris,4,1059.84,267
2023-05-07,Smartphone,4,265.31,15
2023-05-30,Écran,2,445.75,469
2023-03-13,Casque,1,441.58,382
2023-03-23,Smartphone,3,1114.43,421
2023-10-04,Smartphone,1,563.73,150
2023-06-15,Souris,4,311.79,131
2023-03-11,Écran,2,1247.07,33
2023-09-25,Ordinateur,1,264.49,226
2023-05-17,Souris,4,1051.24,192
2023-02-22,Ordinateur,1,1114.41,81
2023-06-20,Imprimante,2,918.35,398
2023-10-28,Smartphone,4,771.59,20
2023-09-17,Clavier,2,967.07,257
2023-09-25,Ordinateur,3,945.2,169
2023-12-18,Ordinateur,2,526.4,36
2023-08-17,Smartphone,1,1279.63,10
2023-08-05,Écran,3,906.06,239
2023-12-08,Casque,3,775.31,83
2023-08-21,Souris,2,1138.88,68
2023-08-05,Imprimante,4,216.91,458
2023-12-30,Souris,4,1301.61,14
2023-07-09,Clavier,2,679.39,312
2023-11-30,Smartphone,2,691.38,317
2023-11-30,Souris,3,666.08,272
2023-08-13,Casque,3,1160.23,346
2023-04-25,Clavier,4,1140.58,151
2023-03-28,Clavier,4,1343.75,256
2023-04-04,Casque,1,797.18,311
2023-04-06,Smartphone,2,147.26,42
2023-07-23,Souris,3,746.73,229
2023-01-08,Casque,4,23.82,342
2023-08-12,Écran,3,1210.56,347
2023-08-24,Écran,4,603.35,263
2023-08-29,Clavier,1,186.24,416
2023-06-10,Smartphone,1,1067.3,239
2023-12-03,Souris,4,1349.4,187
2023-12-23,Souris,3,993.4,217
2023-02-22,Souris,4,605.2,392
2023-05-04,Imprimante,1,964.67,250
2023-07-26,Imprimante,1,1451.56,53
2023-12-25,Ordinateur,4,689.52,205
2023-07-15,Casque,2,1263.62,123
2023-01-09,Souris,3,994.0,236
2023-03-08,Écran,4,1156.82,398
2023-03-24,Clavier,1,204.05,266
2023-07-07,Imprimante,4,1482.16,409
2023-03-05,Clavier,4,1186.1,242
2023-09-06,Smartphone,2,1188.38,448
2023-03-14,Imprimante,4,1259.54,14
2023-05-29,Ordinateur,3,1220.02,156
2023-07-31,Smartphone,1,550.99,253
2023-06-06,Smartphone,2,1281.48,237
2023-11-21,Écran,2,293.04,439
2023-08-03,Smartphone,2,549.14,151
2023-07-06,Ordinateur,1,1321.95,485
2023-12-28,Smartphone,1,432.08,423
2023-10-04,Écran,3,1339.85,258
2023-10-04,Smartphone,4,739.77,447
2023-03-12,Souris,2,1006.94,171
2023-03-29,Écran,3,563.05,132
2023-08-02,Casque,1,880.66,411
2023-03-15,Casque,2,1024.83,12
2023-08-16,Écran,2,1344.26,45
2023-01-05,Imprimante,2,1007.61,470
2023-04-05,Clavier,3,1372.41,268
2023-06-27,Souris,4,765.59,27
2023-07-10,Ordinateur,1,248.61,413
2023-11-19,Écran,4,55.73,82
2023-03-25,Smartphone,2,44.63,317
2023-04-13,Clavier,4,735.71,340
2023-06-13,Écran,4,956.16,62
2023-12-21,Imprimante,3,727.75,291
2023-07-22,Casque,4,948.85,331
2023-08-09,Smartphone,4,218.38,101
2023-11-11,Écran,3,1121.45,53
2023-12-26,Smartphone,4,208.75,193
2023-04-17,Clavier,2,694.88,273
2023-10-24,Souris,4,1285.23,271
2023-01-19,Écran,4,581.34,240
2023-03-06,Ordinateur,3,12.83,101
2023-07-19,Écran,1,1175.76,254
2023-02-12,Souris,1,842.5,61
2023-01-05,Casque,4,1496.95,160
2023-02-13,Souris,4,319.05,353
2023-12-22,Clavier,1,207.33,312
2023-01-06,Smartphone,1,1235.39,136
2023-07-22,Écran,4,508.33,52
2023-03-29,Casque,1,702.27,219
2023-12-27,Clavier,3,261.61,47
2023-09-05,Casque,3,1224.7,233
2023-06-22,Casque,2,863.43,491
2023-12-04,Casque,1,233.49,216
2023-01-27,Ordinateur,2,154.61,402
2023-08-26,Ordinateur,1,1285.8,102
2023-11-12,Smartphone,4,767.76,302
2023-07-22,Casque,2,343.68,257
2023-03-12,Écran,4,650.64,3
2023-05-21,Clavier,3,1184.08,327
2023-11-27,Clavier,3,549.28,404
2023-09-08,Souris,1,536.68,221
2023-07-06,Imprimante,2,437.48,388
2023-05-03,Ordinateur,3,109.99,317
2023-02-27,Clavier,1,358.92,64
2023-01-27,Casque,3,1182.31,163
2023-05-26,Smartphone,2,850.81,197
2023-01-20,Imprimante,3,1441.57,487
2023-11-04,Souris,3,110.22,444
2023-07-17,Ordinateur,4,972.06,108
2023-04-26,Ordinateur,2,936.95,111
2023-11-01,Smartphone,2,1002.21,360
2023-03-17,Casque,3,283.37,232
2023-11-15,Écran,2,723.17,452
2023-07-25,Imprimante,3,820.1,320
2023-07-07,Clavier,2,945.8,412
2023-07-05,Casque,4,1301.38,366
2023-07-09,Casque,4,1288.08,492
2023-02-09,Casque,4,1020.08,143
2023-12-22,Smartphone,2,288.93,499
2023-10-24,Écran,1,1263.05,474
2023-07-20,Smartphone,1,1483.52,405
2023-02-21,Souris,3,614.63,165
2023-01-05,Écran,1,404.87,175
2023-10-04,Écran,4,149.06,265
2023-08-18,Ordinateur,3,347.79,284
2023-03-11,Smartphone,4,1480.71,305
2023-05-27,Ordinateur,1,1004.71,321
2023-01-20,Smartphone,3,84.18,458
2023-12-21,Smartphone,2,991.79,238
2023-01-26,Clavier,1,394.85,406
2023-03-20,Souris,3,47.11,276
2023-03-21,Imprimante,2,559.42,150
2023-02-25,Imprimante,1,884.43,482
2023-04-07,Smartphone,1,1248.37,82
2023-08-23,Imprimante,2,187.96,434
2023-04-20,Souris,4,222.17,323
2023-05-16,Souris,4,99.84,112
2023-03-26,Imprimante,4,331.45,106
2023-02-13,Clavier,4,796.05,122
2023-02-07,Souris,4,491.3,281
2023-02-22,Écran,2,289.92,368
2023-05-10,Souris,1,992.5,275
2023-06-23,Écran,1,647.62,303
2023-10-15,Ordinateur,2,513.55,397
2023-05-27,Souris,3,544.61,402
2023-01-29,Clavier,1,1045.18,177
2023-11-20,Imprimante,1,326.77,123
2023-03-21,Clavier,4,784.67,319
2023-01-24,Casque,1,117.96,418
2023-02-20,Ordinateur,1,1417.7,377
2023-04-17,Souris,3,181.86,193
2023-12-22,Smartphone,1,1208.32,193
2023-02-01,Souris,2,1254.04,385
2023-01-10,Souris,2,570.72,252
2023-05-27,Clavier,4,346.39,121
2023-01-08,Smartphone,3,1215.92,22
2023-03-25,Smartphone,1,262.05,23
2023-01-30,Souris,2,616.37,116
2023-04-19,Souris,3,782.9,434
2023-09-15,Clavier,1,1106.79,374
2023-08-03,Souris,2,1400.7,337
2023-02-18,Écran,3,174.79,309
2023-08-03,Souris,4,1417.38,186
2023-12-04,Écran,2,1270.48,277
2023-03-07,Clavier,4,793.99,235
2023-03-26,Casque,1,1445.64,309
2023-06-25,Imprimante,1,627.15,407
2023-06-16,Souris,3,199.14,398
2023-01-03,Smartphone,1,1448.84,128
2023-01-18,Souris,3,547.2,208
2023-04-17,Ordinateur,4,960.84,4
2023-02-11,Casque,4,353.87,254
2023-03-13,Écran,2,628.95,499
2023-08-20,Souris,1,896.16,495
2023-12-16,Clavier,2,484.31,457
2023-04-21,Clavier,4,105.05,309
2023-02-06,Casque,1,959.88,315
2023-01-22,Imprimante,2,366.58,474
2023-09-18,Souris,4,1267.27,139
2023-11-08,Écran,4,404.76,377
2023-01-20,Smartphone,2,69.08,476
2023-07-04,Smartphone,1,57.19,401
2023-07-20,Ordinateur,4,1168.63,279
2023-12-25,Smartphone,3,445.56,121
2023-02-13,Smartphone,1,1121.32,456
2023-03-27,Écran,4,1255.33,60
2023-02-01,Écran,4,28.88,107
2023-02-13,Smartphone,2,548.0,427
2023-09-15,Smartphone,4,327.4,410
2023-04-13,Souris,1,930.32,352
2023-02-15,Souris,4,1371.79,125
2023-10-11,Ordinateur,3,679.95,257
2023-06-16,Imprimante,4,969.29,284
2023-10-04,Smartphone,3,1079.18,179
2023-10-06,Smartphone,3,1308.68,50
2023-01-07,Imprimante,4,906.68,263
2023-08-14,Casque,4,1352.33,267
2023-02-23,Casque,4,323.91,72
2023-05-07,Imprimante,3,1093.05,9
2023-03-10,Écran,4,71.01,133
2023-07-06,Écran,3,542.8,432
2023-10-11,Imprimante,3,36.68,15
2023-05-12,Casque,4,1157.22,362
2023-02-06,Smartphone,4,159.42,324
2023-02-28,Imprimante,2,1026.52,454
2023-03-02,Souris,3,630.1,157
2023-11-19,Clavier,1,1096.9,200
2023-09-23,Smartphone,2,707.22,268
2023-10-15,Smartphone,4,1048.91,176
2023-04-16,Souris,3,504.03,400
2023-11-05,Ordinateur,4,1488.82,346
2023-06-01,Clavier,3,581.49,182
2023-01-31,Imprimante,1,904.01,141
2023-11-19,Clavier,4,868.9,411
2023-09-21,Ordinateur,1,409.33,250
2023-09-06,Casque,3,1256.3,493
2023-05-24,Casque,3,976.26,371
2023-10-18,Clavier,3,336.99,376
2023-11-05,Casque,3,204.6,294
2023-05-30,Casque,2,965.08,254
2023-09-12,Clavier,1,600.22,78
2023-01-03,Casque,3,516.15,194
2023-11-23,Souris,4,850.1,252
2023-06-12,Clavier,4,824.53,249
2023-10-09,Casque,4,1399.08,497
2023-02-22,Écran,3,487.87,260
2023-06-12,Écran,3,927.09,137
2023-05-05,Souris,3,666.82,375
2023-09-25,Ordinateur,2,686.23,224
2023-05-31,Souris,4,1464.44,176
2023-09-22,Souris,3,285.85,13
2023-12-18,Casque,3,1467.64,140
2023-04-16,Clavier,4,308.98,96
2023-05-03,Ordinateur,4,1201.49,227
2023-06-04,Clavier,3,1434.63,461
2023-08-03,Casque,3,752.31,176
2023-04-16,Casque,3,75.07,487
2023-09-20,Ordinateur,3,618.28,357
2023-05-21,Imprimante,3,384.76,46
2023-01-17,Écran,1,1403.65,292
2023-12-05,Ordinateur,3,421.24,250
2023-05-08,Ordinateur,3,1332.42,199
2023-04-10,Écran,3,1465.71,382
2023-11-15,Clavier,3,542.48,393
2023-03-04,Casque,3,1026.16,444
2023-02-06,Souris,3,253.75,172
2023-04-14,Ordinateur,4,698.46,426
2023-07-04,Casque,2,1173.48,34
2023-04-26,Écran,2,199.61,486
2023-12-05,Clavier,4,646.64,250
2023-05-06,Imprimante,4,492.83,467
2023-09-12,Casque,1,950.85,71
2023-09-26,Ordinateur,4,1087.47,50
2023-08-15,Souris,4,483.88,358
2023-10-02,Smartphone,3,875.04,278
2023-07-12,Souris,1,1084.57,208
2023-01-14,Imprimante,4,976.59,375
2023-03-11,Écran,3,956.68,292
2023-11-15,Casque,2,428.35,11
2023-07-18,Imprimante,2,1409.44,47
2023-10-03,Casque,3,909.84,263
2023-10-12,Clavier,3,1235.39,91
2023-12-07,Ordinateur,4,938.79,386
2023-03-21,Smartphone,3,1394.86,273
2023-10-31,Casque,2,527.16,455
2023-06-30,Smartphone,1,1169.35,100
2023-01-16,Clavier,1,125.48,250
2023-03-25,Écran,1,313.8,364
2023-04-25,Clavier,1,837.13,47
2023-06-30,Imprimante,1,804.78,61
2023-07-03,Souris,2,994.48,27
2023-10-12,Écran,2,1325.44,406
2023-11-04,Écran,4,735.44,320
2023-07-20,Ordinateur,1,807.57,399
2023-09-06,Casque,1,1479.18,466
